Transaction,State,Date,Product,"Wholesale
Price",Units Sold,Product Code,Sales,Month,Year
2.02E+11,Northen Territory,30/05/2019,Viper Earmuffs,397.95,9,TN024462-XL,3581.55,05-May,2019
2.02E+11,Queensland,31/05/2019,Bio Waste Kit,588.2625,5,CR008525-LG,2941.3125,05-May,2019
2.02E+11,Tasmania,01/06/2019,Hook Tie Down System,208.95,6,TN201133-SM,1253.7,06-Jun,2019
2.02E+11,New South Wales,02/06/2019,Storage Cabinets,314.9895,5,BP110966-XL,1574.9475,06-Jun,2019
2.02E+11,Victoria,03/06/2019,Hook Tie Down System,282.45,8,SB885432-XL,2259.6,06-Jun,2019
2.02E+11,Queensland,04/06/2019,Spill Response Kit,397.95,6,TN024462-XL,2387.7,06-Jun,2019
2.02E+11,Australian Capital Territory,05/06/2019,Viper Earmuffs,146.9895,5,SB443536-LG,734.9475,06-Jun,2019
2.02E+11,Northen Territory,06/06/2019,Mineral Absorbent,397.95,8,TN024462-XL,3183.6,06-Jun,2019
2.02E+11,Queensland,07/06/2019,Bio Waste Kit,397.95,9,TN024462-XL,3581.55,06-Jun,2019
2.02E+11,Tasmania,08/06/2019,Spill Response Kit,68.25,7,HL880079-LG,477.75,06-Jun,2019
2.02E+11,New South Wales,09/06/2019,Mineral Absorbent,146.9895,8,SB443536-LG,1175.916,06-Jun,2019
2.02E+11,Victoria,10/06/2019,Storage Cabinets,588.2625,5,CR008525-LG,2941.3125,06-Jun,2019
2.02E+11,Queensland,11/06/2019,Viper Earmuffs,588.2625,5,CR008525-LG,2941.3125,06-Jun,2019
2.02E+11,Australian Capital Territory,12/06/2019,Bio Waste Kit,68.25,6,HL880079-LG,409.5,06-Jun,2019
2.02E+11,Northen Territory,13/06/2019,Hook Tie Down System,146.9895,8,SB443536-LG,1175.916,06-Jun,2019
2.02E+11,Queensland,14/06/2019,Storage Cabinets,189.525,6,BP459041-MD,1137.15,06-Jun,2019
2.02E+11,Tasmania,15/06/2019,Hook Tie Down System,146.9895,9,SB443536-LG,1322.9055,06-Jun,2019
2.02E+11,New South Wales,16/06/2019,Spill Response Kit,189.525,6,BP459041-MD,1137.15,06-Jun,2019
2.02E+11,Victoria,17/06/2019,Viper Earmuffs,588.2625,6,CR008525-LG,3529.575,06-Jun,2019
2.02E+11,Queensland,18/06/2019,Mineral Absorbent,68.25,7,HL880079-LG,477.75,06-Jun,2019
2.02E+11,Australian Capital Territory,19/06/2019,Bio Waste Kit,146.9895,6,SB443536-LG,881.937,06-Jun,2019
2.02E+11,Northen Territory,20/06/2019,Spill Response Kit,314.9895,5,BP110966-XL,1574.9475,06-Jun,2019
2.02E+11,Queensland,21/06/2019,Mineral Absorbent,282.45,9,SB885432-XL,2542.05,06-Jun,2019
2.02E+11,Tasmania,22/06/2019,Storage Cabinets,397.95,10,TN024462-XL,3979.5,06-Jun,2019
2.02E+11,New South Wales,23/06/2019,Viper Earmuffs,588.2625,5,CR008525-LG,2941.3125,06-Jun,2019
2.02E+11,Victoria,24/06/2019,Bio Waste Kit,189.525,6,BP459041-MD,1137.15,06-Jun,2019
2.02E+11,Queensland,25/06/2019,Hook Tie Down System,189.525,6,BP459041-MD,1137.15,06-Jun,2019
2.02E+11,Australian Capital Territory,26/06/2019,Storage Cabinets,397.95,10,TN024462-XL,3979.5,06-Jun,2019
2.02E+11,Northen Territory,27/06/2019,Hook Tie Down System,397.95,6,TN024462-XL,2387.7,06-Jun,2019
2.02E+11,Queensland,28/06/2019,Spill Response Kit,282.45,8,SB885432-XL,2259.6,06-Jun,2019
2.02E+11,Tasmania,29/06/2019,Viper Earmuffs,314.9895,5,BP110966-XL,1574.9475,06-Jun,2019
2.02E+11,New South Wales,30/06/2019,Mineral Absorbent,282.45,8,SB885432-XL,2259.6,06-Jun,2019
2.02E+11,Victoria,01/07/2019,Bio Waste Kit,146.9895,7,SB443536-LG,1028.9265,07-Jul,2019
2.02E+11,Queensland,02/07/2019,Spill Response Kit,282.45,6,SB885432-XL,1694.7,07-Jul,2019
2.02E+11,Australian Capital Territory,03/07/2019,Mineral Absorbent,189.525,5,BP459041-MD,947.625,07-Jul,2019
2.02E+11,Northen Territory,04/07/2019,Storage Cabinets,397.95,8,TN024462-XL,3183.6,07-Jul,2019
2.02E+11,Queensland,05/07/2019,Viper Earmuffs,146.9895,8,SB443536-LG,1175.916,07-Jul,2019
2.02E+11,Tasmania,06/07/2019,Bio Waste Kit,26.2395,5,HL849377-SM,131.1975,07-Jul,2019
2.02E+11,New South Wales,07/07/2019,Hook Tie Down System,282.45,6,SB885432-XL,1694.7,07-Jul,2019
2.02E+11,Victoria,08/07/2019,Storage Cabinets,314.9895,6,BP110966-XL,1889.937,07-Jul,2019
2.02E+11,Queensland,09/07/2019,Hook Tie Down System,588.2625,5,CR008525-LG,2941.3125,07-Jul,2019
2.02E+11,Australian Capital Territory,10/07/2019,Spill Response Kit,68.25,6,HL880079-LG,409.5,07-Jul,2019
2.02E+11,Northen Territory,11/07/2019,Viper Earmuffs,282.45,9,SB885432-XL,2542.05,07-Jul,2019
2.02E+11,Queensland,12/07/2019,Mineral Absorbent,397.95,6,TN024462-XL,2387.7,07-Jul,2019
2.02E+11,Tasmania,13/07/2019,Bio Waste Kit,314.9895,5,BP110966-XL,1574.9475,07-Jul,2019
2.02E+11,New South Wales,14/07/2019,Spill Response Kit,26.2395,7,HL849377-SM,183.6765,07-Jul,2019
2.02E+11,Victoria,15/07/2019,Mineral Absorbent,588.2625,5,CR008525-LG,2941.3125,07-Jul,2019
2.02E+11,Queensland,16/07/2019,Storage Cabinets,68.25,6,HL880079-LG,409.5,07-Jul,2019
2.02E+11,Australian Capital Territory,17/07/2019,Viper Earmuffs,26.2395,7,HL849377-SM,183.6765,07-Jul,2019
2.02E+11,Northen Territory,18/07/2019,Bio Waste Kit,397.95,5,TN024462-XL,1989.75,07-Jul,2019
2.02E+11,Queensland,19/07/2019,Hook Tie Down System,26.2395,6,HL849377-SM,157.437,07-Jul,2019
2.02E+11,Tasmania,20/07/2019,Storage Cabinets,231.315,5,BP171085-LG,1156.575,07-Jul,2019
2.02E+11,New South Wales,21/07/2019,Hook Tie Down System,588.2625,5,CR008525-LG,2941.3125,07-Jul,2019
2.02E+11,Victoria,22/07/2019,Spill Response Kit,68.25,7,HL880079-LG,477.75,07-Jul,2019
2.02E+11,Queensland,23/07/2019,Viper Earmuffs,282.45,5,SB885432-XL,1412.25,07-Jul,2019
2.02E+11,Australian Capital Territory,24/07/2019,Mineral Absorbent,397.95,9,TN024462-XL,3581.55,07-Jul,2019
2.02E+11,Northen Territory,25/07/2019,Bio Waste Kit,588.2625,6,CR008525-LG,3529.575,07-Jul,2019
2.02E+11,Queensland,26/07/2019,Spill Response Kit,26.2395,5,HL849377-SM,131.1975,07-Jul,2019
2.02E+11,Tasmania,27/07/2019,Mineral Absorbent,208.95,9,TN201133-SM,1880.55,07-Jul,2019
2.02E+11,New South Wales,28/07/2019,Storage Cabinets,189.525,6,BP459041-MD,1137.15,07-Jul,2019
2.02E+11,Victoria,29/07/2019,Viper Earmuffs,588.2625,5,CR008525-LG,2941.3125,07-Jul,2019
2.02E+11,Queensland,30/07/2019,Bio Waste Kit,68.25,8,HL880079-LG,546,07-Jul,2019
2.02E+11,Australian Capital Territory,31/07/2019,Hook Tie Down System,68.25,7,HL880079-LG,477.75,07-Jul,2019
2.02E+11,Northen Territory,01/08/2019,Storage Cabinets,68.25,6,HL880079-LG,409.5,08-Aug,2019
2.02E+11,Queensland,02/08/2019,Hook Tie Down System,146.9895,8,SB443536-LG,1175.916,08-Aug,2019
2.02E+11,Tasmania,03/08/2019,Spill Response Kit,314.9895,5,BP110966-XL,1574.9475,08-Aug,2019
2.02E+11,New South Wales,04/08/2019,Viper Earmuffs,588.2625,5,CR008525-LG,2941.3125,08-Aug,2019
2.02E+11,Victoria,05/08/2019,Mineral Absorbent,588.2625,6,CR008525-LG,3529.575,08-Aug,2019
2.02E+11,Queensland,06/08/2019,Bio Waste Kit,68.25,8,HL880079-LG,546,08-Aug,2019
2.02E+11,Australian Capital Territory,07/08/2019,Spill Response Kit,68.25,5,HL880079-LG,341.25,08-Aug,2019
2.02E+11,Northen Territory,08/08/2019,Mineral Absorbent,208.95,5,TN201133-SM,1044.75,08-Aug,2019
2.02E+11,Queensland,09/08/2019,Storage Cabinets,189.525,5,BP459041-MD,947.625,08-Aug,2019
2.02E+11,Tasmania,10/08/2019,Viper Earmuffs,314.9895,5,BP110966-XL,1574.9475,08-Aug,2019
2.02E+11,New South Wales,11/08/2019,Bio Waste Kit,588.2625,5,CR008525-LG,2941.3125,08-Aug,2019
2.02E+11,Victoria,12/08/2019,Hook Tie Down System,208.95,7,TN201133-SM,1462.65,08-Aug,2019
2.02E+11,Queensland,13/08/2019,Storage Cabinets,189.525,5,BP459041-MD,947.625,08-Aug,2019
2.02E+11,Australian Capital Territory,14/08/2019,Hook Tie Down System,282.45,7,SB885432-XL,1977.15,08-Aug,2019
2.02E+11,Northen Territory,15/08/2019,Spill Response Kit,208.95,6,TN201133-SM,1253.7,08-Aug,2019
2.02E+11,Queensland,16/08/2019,Viper Earmuffs,314.9895,5,BP110966-XL,1574.9475,08-Aug,2019
2.02E+11,Tasmania,17/08/2019,Mineral Absorbent,68.25,8,HL880079-LG,546,08-Aug,2019
2.02E+11,New South Wales,18/08/2019,Bio Waste Kit,61.425,6,SB038557-SM,368.55,08-Aug,2019
2.02E+11,Victoria,19/08/2019,Spill Response Kit,61.425,5,SB038557-SM,307.125,08-Aug,2019
2.02E+11,Queensland,20/08/2019,Mineral Absorbent,282.45,7,SB885432-XL,1977.15,08-Aug,2019
2.02E+11,Australian Capital Territory,21/08/2019,Storage Cabinets,240.45,5,TN139874-MD,1202.25,08-Aug,2019
2.02E+11,Northen Territory,22/08/2019,Viper Earmuffs,314.9895,6,BP110966-XL,1889.937,08-Aug,2019
2.02E+11,Queensland,23/08/2019,Bio Waste Kit,282.45,7,SB885432-XL,1977.15,08-Aug,2019
2.02E+11,Tasmania,24/08/2019,Hook Tie Down System,588.2625,6,CR008525-LG,3529.575,08-Aug,2019
2.02E+11,New South Wales,25/08/2019,Storage Cabinets,68.25,8,HL880079-LG,546,08-Aug,2019
2.02E+11,Victoria,26/08/2019,Hook Tie Down System,314.9895,6,BP110966-XL,1889.937,08-Aug,2019
2.02E+11,Queensland,27/08/2019,Spill Response Kit,588.2625,6,CR008525-LG,3529.575,08-Aug,2019
2.02E+11,Australian Capital Territory,28/08/2019,Viper Earmuffs,61.425,7,SB038557-SM,429.975,08-Aug,2019
2.02E+11,Northen Territory,29/08/2019,Mineral Absorbent,314.9895,5,BP110966-XL,1574.9475,08-Aug,2019
2.02E+11,Queensland,30/08/2019,Bio Waste Kit,68.25,8,HL880079-LG,546,08-Aug,2019
2.02E+11,Tasmania,31/08/2019,Spill Response Kit,588.2625,5,CR008525-LG,2941.3125,08-Aug,2019
2.02E+11,New South Wales,01/09/2019,Mineral Absorbent,588.2625,6,CR008525-LG,3529.575,09-Sep,2019
2.02E+11,Victoria,02/09/2019,Storage Cabinets,68.25,6,HL880079-LG,409.5,09-Sep,2019
2.02E+11,Queensland,03/09/2019,Viper Earmuffs,282.45,6,SB885432-XL,1694.7,09-Sep,2019
2.02E+11,Australian Capital Territory,04/09/2019,Bio Waste Kit,208.95,10,TN201133-SM,2089.5,09-Sep,2019
2.02E+11,Northen Territory,05/09/2019,Hook Tie Down System,240.45,7,TN139874-MD,1683.15,09-Sep,2019
2.02E+11,Queensland,06/09/2019,Storage Cabinets,61.425,9,SB038557-SM,552.825,09-Sep,2019
2.02E+11,Tasmania,07/09/2019,Hook Tie Down System,208.95,7,TN201133-SM,1462.65,09-Sep,2019
2.02E+11,New South Wales,08/09/2019,Spill Response Kit,61.425,9,SB038557-SM,552.825,09-Sep,2019
2.02E+11,Victoria,09/09/2019,Viper Earmuffs,588.2625,5,CR008525-LG,2941.3125,09-Sep,2019
2.02E+11,Queensland,10/09/2019,Mineral Absorbent,68.25,5,HL880079-LG,341.25,09-Sep,2019
2.02E+11,Australian Capital Territory,11/09/2019,Bio Waste Kit,61.425,6,SB038557-SM,368.55,09-Sep,2019
2.02E+11,Northen Territory,12/09/2019,Spill Response Kit,68.25,7,HL880079-LG,477.75,09-Sep,2019
2.02E+11,Queensland,13/09/2019,Mineral Absorbent,282.45,9,SB885432-XL,2542.05,09-Sep,2019
2.02E+11,Tasmania,14/09/2019,Storage Cabinets,189.525,5,BP459041-MD,947.625,09-Sep,2019
2.02E+11,New South Wales,15/09/2019,Viper Earmuffs,588.2625,5,CR008525-LG,2941.3125,09-Sep,2019
2.02E+11,Victoria,16/09/2019,Bio Waste Kit,68.25,5,HL880079-LG,341.25,09-Sep,2019
2.02E+11,Queensland,17/09/2019,Hook Tie Down System,68.25,8,HL880079-LG,546,09-Sep,2019
2.02E+11,Australian Capital Territory,18/09/2019,Storage Cabinets,68.25,8,HL880079-LG,546,09-Sep,2019
2.02E+11,Northen Territory,19/09/2019,Hook Tie Down System,240.45,8,TN139874-MD,1923.6,09-Sep,2019
2.02E+11,Queensland,20/09/2019,Spill Response Kit,588.2625,6,CR008525-LG,3529.575,09-Sep,2019
2.02E+11,Tasmania,21/09/2019,Viper Earmuffs,588.2625,6,CR008525-LG,3529.575,09-Sep,2019
2.02E+11,New South Wales,22/09/2019,Mineral Absorbent,208.95,8,TN201133-SM,1671.6,09-Sep,2019
2.02E+11,Victoria,23/09/2019,Bio Waste Kit,240.45,5,TN139874-MD,1202.25,09-Sep,2019
2.02E+11,Queensland,24/09/2019,Spill Response Kit,588.2625,6,CR008525-LG,3529.575,09-Sep,2019
2.02E+11,Australian Capital Territory,25/09/2019,Mineral Absorbent,282.45,5,SB885432-XL,1412.25,09-Sep,2019
2.02E+11,Northen Territory,26/09/2019,Storage Cabinets,282.45,9,SB885432-XL,2542.05,09-Sep,2019
2.02E+11,Queensland,27/09/2019,Viper Earmuffs,189.525,5,BP459041-MD,947.625,09-Sep,2019
2.02E+11,Tasmania,28/09/2019,Bio Waste Kit,208.95,10,TN201133-SM,2089.5,09-Sep,2019
2.02E+11,New South Wales,29/09/2019,Hook Tie Down System,208.95,5,TN201133-SM,1044.75,09-Sep,2019
2.02E+11,Victoria,30/09/2019,Storage Cabinets,588.2625,6,CR008525-LG,3529.575,09-Sep,2019
2.02E+11,Queensland,01/10/2019,Hook Tie Down System,240.45,6,TN139874-MD,1442.7,10-Oct,2019
2.02E+11,Australian Capital Territory,02/10/2019,Spill Response Kit,588.2625,6,CR008525-LG,3529.575,10-Oct,2019
2.02E+11,Northen Territory,03/10/2019,Viper Earmuffs,189.525,6,BP459041-MD,1137.15,10-Oct,2019
2.02E+11,Queensland,04/10/2019,Mineral Absorbent,240.45,8,TN139874-MD,1923.6,10-Oct,2019
2.02E+11,Tasmania,05/10/2019,Bio Waste Kit,189.525,5,BP459041-MD,947.625,10-Oct,2019
2.02E+11,New South Wales,06/10/2019,Spill Response Kit,189.525,5,BP459041-MD,947.625,10-Oct,2019
2.02E+11,Victoria,07/10/2019,Mineral Absorbent,588.2625,6,CR008525-LG,3529.575,10-Oct,2019
2.02E+11,Queensland,08/10/2019,Storage Cabinets,61.425,8,SB038557-SM,491.4,10-Oct,2019
2.02E+11,Australian Capital Territory,09/10/2019,Viper Earmuffs,588.2625,6,CR008525-LG,3529.575,10-Oct,2019
2.02E+11,Northen Territory,10/10/2019,Bio Waste Kit,68.25,8,HL880079-LG,546,10-Oct,2019
2.02E+11,Queensland,11/10/2019,Hook Tie Down System,189.525,6,BP459041-MD,1137.15,10-Oct,2019
2.02E+11,Tasmania,12/10/2019,Storage Cabinets,189.525,5,BP459041-MD,947.625,10-Oct,2019
2.02E+11,New South Wales,13/10/2019,Hook Tie Down System,68.25,8,HL880079-LG,546,10-Oct,2019
2.02E+11,Victoria,14/10/2019,Spill Response Kit,208.95,6,TN201133-SM,1253.7,10-Oct,2019
2.02E+11,Queensland,15/10/2019,Viper Earmuffs,189.525,6,BP459041-MD,1137.15,10-Oct,2019
2.02E+11,Australian Capital Territory,16/10/2019,Mineral Absorbent,68.25,7,HL880079-LG,477.75,10-Oct,2019
2.02E+11,Northen Territory,17/10/2019,Bio Waste Kit,68.25,7,HL880079-LG,477.75,10-Oct,2019
2.02E+11,Queensland,18/10/2019,Spill Response Kit,189.525,5,BP459041-MD,947.625,10-Oct,2019
2.02E+11,Tasmania,19/10/2019,Mineral Absorbent,588.2625,6,CR008525-LG,3529.575,10-Oct,2019
2.02E+11,New South Wales,20/10/2019,Storage Cabinets,68.25,8,HL880079-LG,546,10-Oct,2019
2.02E+11,Victoria,21/10/2019,Viper Earmuffs,61.425,8,SB038557-SM,491.4,10-Oct,2019
2.02E+11,Queensland,22/10/2019,Bio Waste Kit,240.45,8,TN139874-MD,1923.6,10-Oct,2019
2.02E+11,Australian Capital Territory,23/10/2019,Hook Tie Down System,208.95,10,TN201133-SM,2089.5,10-Oct,2019
2.02E+11,Northen Territory,24/10/2019,Storage Cabinets,189.525,6,BP459041-MD,1137.15,10-Oct,2019
2.02E+11,Queensland,25/10/2019,Hook Tie Down System,282.45,5,SB885432-XL,1412.25,10-Oct,2019
2.02E+11,Tasmania,26/10/2019,Spill Response Kit,68.25,6,HL880079-LG,409.5,10-Oct,2019
2.02E+11,New South Wales,27/10/2019,Viper Earmuffs,208.95,8,TN201133-SM,1671.6,10-Oct,2019
2.02E+11,Victoria,28/10/2019,Mineral Absorbent,61.425,7,SB038557-SM,429.975,10-Oct,2019
2.02E+11,Queensland,29/10/2019,Bio Waste Kit,189.525,6,BP459041-MD,1137.15,10-Oct,2019
2.02E+11,Australian Capital Territory,30/10/2019,Spill Response Kit,282.45,5,SB885432-XL,1412.25,10-Oct,2019
2.02E+11,Northen Territory,31/10/2019,Mineral Absorbent,189.525,6,BP459041-MD,1137.15,10-Oct,2019
2.02E+11,Queensland,01/11/2019,Storage Cabinets,68.25,8,HL880079-LG,546,11-Nov,2019
2.02E+11,Tasmania,02/11/2019,Viper Earmuffs,68.25,8,HL880079-LG,546,11-Nov,2019
2.02E+11,New South Wales,03/11/2019,Bio Waste Kit,68.25,6,HL880079-LG,409.5,11-Nov,2019
2.02E+11,Victoria,04/11/2019,Hook Tie Down System,314.9895,6,BP110966-XL,1889.937,11-Nov,2019
2.02E+11,Queensland,05/11/2019,Storage Cabinets,68.25,8,HL880079-LG,546,11-Nov,2019
2.02E+11,Australian Capital Territory,06/11/2019,Hook Tie Down System,282.45,5,SB885432-XL,1412.25,11-Nov,2019
2.02E+11,Northen Territory,07/11/2019,Spill Response Kit,282.45,6,SB885432-XL,1694.7,11-Nov,2019
2.02E+11,Queensland,08/11/2019,Viper Earmuffs,588.2625,5,CR008525-LG,2941.3125,11-Nov,2019
2.02E+11,Tasmania,09/11/2019,Mineral Absorbent,588.2625,6,CR008525-LG,3529.575,11-Nov,2019
2.02E+11,New South Wales,10/11/2019,Bio Waste Kit,208.95,8,TN201133-SM,1671.6,11-Nov,2019
2.02E+11,Victoria,11/11/2019,Spill Response Kit,208.95,5,TN201133-SM,1044.75,11-Nov,2019
2.02E+11,Queensland,12/11/2019,Mineral Absorbent,189.525,6,BP459041-MD,1137.15,11-Nov,2019
2.02E+11,Australian Capital Territory,13/11/2019,Storage Cabinets,61.425,8,SB038557-SM,491.4,11-Nov,2019
2.02E+11,Northen Territory,14/11/2019,Viper Earmuffs,282.45,6,SB885432-XL,1694.7,11-Nov,2019
2.02E+11,Queensland,15/11/2019,Bio Waste Kit,240.45,9,TN139874-MD,2164.05,11-Nov,2019
2.02E+11,Tasmania,16/11/2019,Hook Tie Down System,68.25,5,HL880079-LG,341.25,11-Nov,2019
2.02E+11,New South Wales,17/11/2019,Storage Cabinets,61.425,6,SB038557-SM,368.55,11-Nov,2019
2.02E+11,Victoria,18/11/2019,Hook Tie Down System,240.45,5,TN139874-MD,1202.25,11-Nov,2019
2.02E+11,Queensland,19/11/2019,Spill Response Kit,314.9895,6,BP110966-XL,1889.937,11-Nov,2019
2.02E+11,Australian Capital Territory,20/11/2019,Viper Earmuffs,103.929,6,BP252933-SM,623.574,11-Nov,2019
2.02E+11,Northen Territory,21/11/2019,Mineral Absorbent,103.95,6,SB639038-MD,623.7,11-Nov,2019
2.02E+11,Queensland,22/11/2019,Bio Waste Kit,103.95,9,SB639038-MD,935.55,11-Nov,2019
2.02E+11,Tasmania,23/11/2019,Spill Response Kit,103.929,5,BP252933-SM,519.645,11-Nov,2019
2.02E+11,New South Wales,24/11/2019,Mineral Absorbent,68.25,5,HL880079-LG,341.25,11-Nov,2019
2.02E+11,Victoria,25/11/2019,Storage Cabinets,68.25,7,HL880079-LG,477.75,11-Nov,2019
2.02E+11,Queensland,26/11/2019,Viper Earmuffs,68.25,7,HL880079-LG,477.75,11-Nov,2019
2.02E+11,Australian Capital Territory,27/11/2019,Bio Waste Kit,314.9895,5,BP110966-XL,1574.9475,11-Nov,2019
2.02E+11,Northen Territory,28/11/2019,Hook Tie Down System,68.25,6,HL880079-LG,409.5,11-Nov,2019
2.02E+11,Queensland,29/11/2019,Storage Cabinets,61.425,7,SB038557-SM,429.975,11-Nov,2019
2.02E+11,Tasmania,30/11/2019,Hook Tie Down System,68.25,7,HL880079-LG,477.75,11-Nov,2019
2.02E+11,New South Wales,01/12/2019,Spill Response Kit,189.525,5,BP459041-MD,947.625,12-Dec,2019
2.02E+11,Victoria,02/12/2019,Viper Earmuffs,103.929,5,BP252933-SM,519.645,12-Dec,2019
2.02E+11,Queensland,03/12/2019,Mineral Absorbent,289.0965,6,CR064824-SM,1734.579,12-Dec,2019
2.02E+11,Australian Capital Territory,04/12/2019,Bio Waste Kit,103.95,8,SB639038-MD,831.6,12-Dec,2019
2.02E+11,Northen Territory,05/12/2019,Spill Response Kit,240.45,8,TN139874-MD,1923.6,12-Dec,2019
2.02E+11,Queensland,06/12/2019,Mineral Absorbent,240.45,8,TN139874-MD,1923.6,12-Dec,2019
2.02E+11,Tasmania,07/12/2019,Storage Cabinets,240.45,6,TN139874-MD,1442.7,12-Dec,2019
2.02E+11,New South Wales,08/12/2019,Viper Earmuffs,68.25,6,HL880079-LG,409.5,12-Dec,2019
2.02E+11,Victoria,09/12/2019,Bio Waste Kit,588.2625,5,CR008525-LG,2941.3125,12-Dec,2019
2.02E+11,Queensland,10/12/2019,Hook Tie Down System,314.9895,5,BP110966-XL,1574.9475,12-Dec,2019
2.02E+11,Australian Capital Territory,11/12/2019,Storage Cabinets,68.25,7,HL880079-LG,477.75,12-Dec,2019
2.02E+11,Northen Territory,12/12/2019,Hook Tie Down System,189.525,5,BP459041-MD,947.625,12-Dec,2019
2.02E+11,Queensland,13/12/2019,Spill Response Kit,588.2625,6,CR008525-LG,3529.575,12-Dec,2019
2.02E+11,Tasmania,14/12/2019,Viper Earmuffs,240.45,6,TN139874-MD,1442.7,12-Dec,2019
2.02E+11,New South Wales,15/12/2019,Mineral Absorbent,189.525,5,BP459041-MD,947.625,12-Dec,2019
2.02E+11,Victoria,16/12/2019,Bio Waste Kit,68.25,8,HL880079-LG,546,12-Dec,2019
2.02E+11,Queensland,17/12/2019,Spill Response Kit,588.2625,5,CR008525-LG,2941.3125,12-Dec,2019
2.02E+11,Australian Capital Territory,18/12/2019,Mineral Absorbent,103.95,5,SB639038-MD,519.75,12-Dec,2019
2.02E+11,Northen Territory,19/12/2019,Storage Cabinets,240.45,6,TN139874-MD,1442.7,12-Dec,2019
2.02E+11,Queensland,20/12/2019,Viper Earmuffs,61.425,8,SB038557-SM,491.4,12-Dec,2019
2.02E+11,Tasmania,21/12/2019,Bio Waste Kit,61.425,9,SB038557-SM,552.825,12-Dec,2019
2.02E+11,New South Wales,22/12/2019,Hook Tie Down System,588.2625,5,CR008525-LG,2941.3125,12-Dec,2019
2.02E+11,Victoria,23/12/2019,Storage Cabinets,289.0965,6,CR064824-SM,1734.579,12-Dec,2019
2.02E+11,Queensland,24/12/2019,Hook Tie Down System,68.25,6,HL880079-LG,409.5,12-Dec,2019
2.02E+11,Australian Capital Territory,25/12/2019,Spill Response Kit,240.45,5,TN139874-MD,1202.25,12-Dec,2019
2.02E+11,Northen Territory,26/12/2019,Viper Earmuffs,61.425,9,SB038557-SM,552.825,12-Dec,2019
2.02E+11,Queensland,27/12/2019,Mineral Absorbent,240.45,6,TN139874-MD,1442.7,12-Dec,2019
2.02E+11,Tasmania,28/12/2019,Bio Waste Kit,240.45,9,TN139874-MD,2164.05,12-Dec,2019
2.02E+11,New South Wales,29/12/2019,Spill Response Kit,189.525,6,BP459041-MD,1137.15,12-Dec,2019
2.02E+11,Victoria,30/12/2019,Mineral Absorbent,189.525,6,BP459041-MD,1137.15,12-Dec,2019
2.02E+11,Queensland,31/12/2019,Storage Cabinets,61.425,5,SB038557-SM,307.125,12-Dec,2019
2.02E+11,Australian Capital Territory,01/01/2020,Viper Earmuffs,68.25,5,HL880079-LG,341.25,01-Jan,2020
2.02E+11,Northen Territory,02/01/2020,Bio Waste Kit,103.929,6,BP252933-SM,623.574,01-Jan,2020
2.02E+11,Queensland,03/01/2020,Hook Tie Down System,68.25,6,HL880079-LG,409.5,01-Jan,2020
2.02E+11,Tasmania,04/01/2020,Storage Cabinets,289.0965,6,CR064824-SM,1734.579,01-Jan,2020
2.02E+11,New South Wales,05/01/2020,Hook Tie Down System,61.425,6,SB038557-SM,368.55,01-Jan,2020
2.02E+11,Victoria,06/01/2020,Spill Response Kit,103.929,6,BP252933-SM,623.574,01-Jan,2020
2.02E+11,Queensland,07/01/2020,Viper Earmuffs,240.45,9,TN139874-MD,2164.05,01-Jan,2020
2.02E+11,Australian Capital Territory,08/01/2020,Mineral Absorbent,588.2625,5,CR008525-LG,2941.3125,01-Jan,2020
2.02E+11,Northen Territory,09/01/2020,Bio Waste Kit,588.2625,5,CR008525-LG,2941.3125,01-Jan,2020
2.02E+11,Queensland,10/01/2020,Spill Response Kit,61.425,9,SB038557-SM,552.825,01-Jan,2020
2.02E+11,Tasmania,11/01/2020,Mineral Absorbent,61.425,5,SB038557-SM,307.125,01-Jan,2020
2.02E+11,New South Wales,12/01/2020,Storage Cabinets,68.25,6,HL880079-LG,409.5,01-Jan,2020
2.02E+11,Victoria,13/01/2020,Viper Earmuffs,61.425,7,SB038557-SM,429.975,01-Jan,2020
2.02E+11,Queensland,14/01/2020,Bio Waste Kit,189.525,5,BP459041-MD,947.625,01-Jan,2020
2.02E+11,Australian Capital Territory,15/01/2020,Hook Tie Down System,68.25,7,HL880079-LG,477.75,01-Jan,2020
2.02E+11,Northen Territory,16/01/2020,Storage Cabinets,103.95,6,SB639038-MD,623.7,01-Jan,2020
2.02E+11,Queensland,17/01/2020,Hook Tie Down System,61.425,8,SB038557-SM,491.4,01-Jan,2020
2.02E+11,Tasmania,18/01/2020,Spill Response Kit,189.525,6,BP459041-MD,1137.15,01-Jan,2020
2.02E+11,New South Wales,19/01/2020,Viper Earmuffs,68.25,7,HL880079-LG,477.75,01-Jan,2020
2.02E+11,Victoria,20/01/2020,Mineral Absorbent,61.425,6,SB038557-SM,368.55,01-Jan,2020
2.02E+11,Queensland,21/01/2020,Bio Waste Kit,61.425,5,SB038557-SM,307.125,01-Jan,2020
2.02E+11,Australian Capital Territory,22/01/2020,Spill Response Kit,103.95,5,SB639038-MD,519.75,01-Jan,2020
2.02E+11,Northen Territory,23/01/2020,Mineral Absorbent,103.95,5,SB639038-MD,519.75,01-Jan,2020
2.02E+11,Queensland,24/01/2020,Storage Cabinets,588.2625,6,CR008525-LG,3529.575,01-Jan,2020
2.02E+11,Tasmania,25/01/2020,Viper Earmuffs,240.45,8,TN139874-MD,1923.6,01-Jan,2020
